"","Crop","Plot","Range","Unique.ID","Lentil","Wheat","Rep_gen","Facet","Combo","Rep_combo","Type","Col","Row","Block","BlockRow","BlockCol","Name","ENV","Planting.Date..date.","HD","HT","MAT","LD","YLD","Y.ADJ","TWT","KWT","PRO","Notes"
"513","Wheat",1574,27,"1574-W005","L021","W005",18,"W001_W010","L021-W005",1,"Treatment",27,22,18,2,2,"IDSN46-7109","Hunter2025","16-May-25",53,71,102,1,2038,5565,75.1,43.8,15,""
"514","Wheat",1733,13,"1733-W005","L011","W005",19,"W001_W010","L011-W005",1,"Treatment",13,27,15,7,3,"IDSN46-7109","Hunter2025","16-May-25",54,79,103,1,2138,7322,75,43.8,15,""
"515","Wheat",3251,10,"3251-W005","L061","W005",16,"W001_W010","L061-W005",1,"Treatment",10,3,2,2,5,"IDSN46-7109","Clavet2025","8-May-25",54,69,105,4,1812,4946,78.8,48.3,15,""
"516","Wheat",4327,27,"4327-W005","L021","W005",17,"W001_W010","L021-W005",2,"Treatment",27,40,30,1,2,"IDSN46-7109","Clavet2025","8-May-25",57,70,105,3,2129,5813,79.3,44.4,15.1,""
"517","Wheat",4271,10,"4271-W005","L081","W005",18,"W001_W010","L081-W005",1,"Treatment",10,38,20,9,5,"IDSN46-7109","Clavet2025","8-May-25",57,72,105,3,2019,5511,78.9,45.9,15.2,""
"518","Wheat",4356,5,"4356-W005","L071","W005",19,"W001_W010","L071-W005",2,"Treatment",5,41,25,2,5,"IDSN46-7109","Clavet2025","8-May-25",56,67,106,1,1959,5348,78.3,42.7,15.3,""
"519","Wheat",3497,4,"3497-W005","L091","W005",20,"W001_W010","L091-W005",1,"Treatment",4,11,7,1,4,"IDSN46-7109","Clavet2025","8-May-25",54,68,105,4,1650,4505,78.1,44.4,15.6,""
"520","Wheat",1777,4,"1777-W005","L041","W005",20,"W001_W010","L041-W005",1,"Treatment",4,28,13,8,4,"IDSN46-7109","Hunter2025","16-May-25",53,62,104,1,961,3290,75.3,47.2,15.9,""
"521","Wheat",2083,3,"2083-W005","L021","W005",21,"W001_W010","L021-W005",1,"Treatment",3,78,49,1,3,"IDSN46-7109","Hunter2025","16-May-25",54,64,103,4,1577,4306,75.4,49,15.9,""
"522","Wheat",2188,28,"2188-W006","L031","W006",1,"W001_W010","L031-W006",2,"Treatment",28,42,30,3,3,"IDON37-033","Hunter2025","16-May-25",54,77,101,1,1883,5142,76,45.5,14.3,""
"523","Wheat",2400,1,"2400-W006","L091","W006",2,"W001_W010","L091-W006",2,"Treatment",1,49,31,1,1,"IDON37-033","Hunter2025","16-May-25",55,82,103,1,1975,5392,75.6,43.9,14.5,""
"524","Wheat",2650,10,"2650-W006","L081","W006",3,"W001_W010","L081-W006",2,"Treatment",10,59,38,1,5,"IDON37-033","Hunter2025","16-May-25",53,81,102,1,1956,5339,76.2,47,14.9,""
"525","Wheat",2346,7,"2346-W006","L001","W006",4,"W001_W010","L001-W006",2,"Treatment",6,48,26,9,1,"IDON37-033","Hunter2025","16-May-25",53,71,102,1,1716,4685,75.9,44.9,15.2,""
"526","Wheat",2173,13,"2173-W006","L061","W006",5,"W001_W010","L061-W006",2,"Treatment",13,42,27,3,3,"IDON37-033","Hunter2025","16-May-25",54,73,103,1,2038,5563,76.2,47,15.4,""
"527","Wheat",2517,4,"2517-W006","L021","W006",6,"W001_W010","L021-W006",2,"Treatment",4,53,31,5,4,"IDON37-033","Hunter2025","16-May-25",53,75,104,1,1824,4980,76.4,46.6,15.4,""
"528","Wheat",3328,8,"3328-W006","L001","W006",1,"W001_W010","L001-W006",1,"Treatment",8,6,2,5,3,"IDON37-033","Clavet2025","8-May-25",54,70,105,1,1858,5073,79.7,49.2,15.4,""
"529","Wheat",2558,23,"2558-W006","L071","W006",7,"W001_W010","L071-W006",2,"Treatment",23,55,35,7,3,"IDON37-033","Hunter2025","16-May-25",53,69,102,1,1718,4691,76.5,46.6,15.5,""
"530","Wheat",2021,1,"2021-W006","L001","W006",8,"W001_W010","L001-W006",1,"Treatment",1,37,19,8,1,"IDON37-033","Hunter2025","16-May-25",52,68,103,3,1632,4455,75.9,47,15.6,""
"531","Wheat",2072,9,"2072-W006","L021","W006",9,"W001_W010","L021-W006",1,"Treatment",9,38,20,9,4,"IDON37-033","Hunter2025","16-May-25",53,72,102,3,1594,4351,75.3,43.9,15.6,""
"532","Wheat",1106,15,"1106-W006","L081","W006",10,"W001_W010","L081-W006",1,"Treatment",15,5,3,4,5,"IDON37-033","Hunter2025","16-May-25",54,83,103,1,2385,6511,73.4,46,15.7,""
"533","Wheat",3129,9,"3129-W006","L051","W006",11,"W001_W010","L051-W006",2,"Treatment",9,75,44,8,4,"IDON37-033","Hunter2025","16-May-25",54,75,103,5,1767,4823,77.1,46.2,15.7,""
"534","Wheat",1496,16,"1496-W006","L051","W006",12,"W001_W010","L051-W006",1,"Treatment",16,18,10,8,1,"IDON37-033","Hunter2025","16-May-25",54,79,103,1,1887,5150,75.3,47.6,15.8,""
"535","Wheat",1671,11,"1671-W006","L031","W006",13,"W001_W010","L031-W006",1,"Treatment",11,25,15,5,1,"IDON37-033","Hunter2025","16-May-25",54,72,102,1,1680,5752,75.8,47.7,15.8,""
"536","Wheat",1236,5,"1236-W006","L041","W006",14,"W001_W010","L041-W006",1,"Treatment",5,9,1,8,5,"IDON37-033","Hunter2025","16-May-25",53,72,103,1,1717,4686,74.9,47.9,15.9,""
"537","Wheat",1660,1,"1660-W006","L071","W006",15,"W001_W010","L071-W006",1,"Treatment",1,24,13,4,1,"IDON37-033","Hunter2025","16-May-25",54,76,103,1,1588,5437,76.3,46.8,15.9,""
"538","Wheat",2168,8,"2168-W006","L041","W006",16,"W001_W010","L041-W006",2,"Treatment",8,42,26,3,3,"IDON37-033","Hunter2025","16-May-25",53,66,102,4,1601,4372,76.7,45.8,15.9,""
"539","Wheat",2634,7,"2634-W006","L011","W006",17,"W001_W010","L011-W006",2,"Treatment",7,57,32,9,2,"IDON37-033","Hunter2025","16-May-25",55,73,103,1,1870,5104,75.5,47,16,""
"540","Wheat",3719,22,"3719-W006","L071","W006",2,"W001_W010","L071-W006",1,"Treatment",22,19,11,9,2,"IDON37-033","Clavet2025","8-May-25",57,73,106,1,2032,5548,79.5,46.3,16,""
"541","Wheat",1759,22,"1759-W006","L061","W006",18,"W001_W010","L061-W006",1,"Treatment",22,28,17,8,2,"IDON37-033","Hunter2025","16-May-25",53,64,104,1,1027,3518,76.2,49.6,16.1,""
"542","Wheat",1890,11,"1890-W006","L091","W006",19,"W001_W010","L091-W006",1,"Treatment",11,32,21,3,1,"IDON37-033","Hunter2025","16-May-25",53,70,102,1,1703,4649,74.7,46.3,16.1,""
"543","Wheat",3614,7,"3614-W006","L051","W006",3,"W001_W010","L051-W006",1,"Treatment",7,15,8,5,2,"IDON37-033","Clavet2025","8-May-25",55,78,107,1,1990,5433,80.1,50.5,16.1,""
"544","Wheat",5300,21,"5300-W006","L021","W006",4,"W001_W010","L021-W006",2,"Treatment",21,74,47,7,1,"IDON37-033","Clavet2025","8-May-25",55,79,107,1,2192,5983,79.4,48.1,16.1,""
"545","Wheat",3335,15,"3335-W006","L011","W006",5,"W001_W010","L011-W006",1,"Treatment",15,6,3,5,5,"IDON37-033","Clavet2025","8-May-25",55,71,104,3,1708,4664,79.4,49.7,16.3,""
"546","Wheat",1659,2,"1659-W006","L011","W006",20,"W001_W010","L011-W006",1,"Treatment",2,24,13,4,2,"IDON37-033","Hunter2025","16-May-25",53,75,103,3,1485,5086,76,47.1,16.4,""
"547","Wheat",4929,29,"4929-W006","L001","W006",6,"W001_W010","L001-W006",2,"Treatment",29,61,42,3,4,"IDON37-033","Clavet2025","8-May-25",56,68,105,1,1523,4158,79.1,49.1,16.4,""
"548","Wheat",5036,16,"5036-W006","L031","W006",7,"W001_W010","L031-W006",2,"Treatment",16,65,40,7,1,"IDON37-033","Clavet2025","8-May-25",56,65,105,1,1340,3658,79.4,48.7,16.4,""
"549","Wheat",4161,1,"4161-W006","L031","W006",8,"W001_W010","L031-W006",1,"Treatment",1,35,19,6,1,"IDON37-033","Clavet2025","8-May-25",54,55,105,1,1465,4000,78.9,47.1,16.5,""
"550","Wheat",5026,6,"5026-W006","L061","W006",9,"W001_W010","L061-W006",2,"Treatment",6,65,38,7,1,"IDON37-033","Clavet2025","8-May-25",55,86,107,1,2209,6030,78.3,50.4,16.5,""
"551","Wheat",4646,15,"4646-W006","L071","W006",10,"W001_W010","L071-W006",2,"Treatment",15,51,33,3,5,"IDON37-033","Clavet2025","8-May-25",54,64,105,1,1589,4339,79.2,49.6,16.6,""
"552","Wheat",3272,12,"3272-W006","L081","W006",11,"W001_W010","L081-W006",1,"Treatment",12,4,3,3,2,"IDON37-033","Clavet2025","8-May-25",55,68,105,1,1792,4893,79.5,49.2,16.7,""
"553","Wheat",5216,16,"5216-W006","L051","W006",12,"W001_W010","L051-W006",2,"Treatment",16,71,46,4,1,"IDON37-033","Clavet2025","8-May-25",56,62,107,1,1444,3942,79.1,47.8,16.7,""
"554","Wheat",5355,26,"5355-W006","L081","W006",13,"W001_W010","L081-W006",2,"Treatment",26,76,48,9,1,"IDON37-033","Clavet2025","8-May-25",55,70,106,1,1872,5112,78.2,47.7,16.7,""
"555","Wheat",3784,17,"3784-W006","L041","W006",14,"W001_W010","L041-W006",1,"Treatment",17,22,16,2,2,"IDON37-033","Clavet2025","8-May-25",56,74,105,1,1730,4724,79.2,49.4,16.8,""
"556","Wheat",5264,4,"5264-W006","L041","W006",15,"W001_W010","L041-W006",2,"Treatment",4,73,43,6,4,"IDON37-033","Clavet2025","8-May-25",55,66,105,1,1793,4894,78.1,45,16.8,""
"557","Wheat",3310,11,"3310-W006","L021","W006",16,"W001_W010","L021-W006",1,"Treatment",11,5,3,4,1,"IDON37-033","Clavet2025","8-May-25",55,72,105,1,1582,4318,79.5,49.2,16.9,""
"558","Wheat",3983,3,"3983-W006","L061","W006",17,"W001_W010","L061-W006",1,"Treatment",3,29,13,9,3,"IDON37-033","Clavet2025","8-May-25",56,71,108,1,1632,4455,79,51.1,17,""
"559","Wheat",4058,18,"4058-W006","L091","W006",18,"W001_W010","L091-W006",1,"Treatment",18,31,22,2,3,"IDON37-033","Clavet2025","8-May-25",56,64,105,1,1529,4174,79.4,48.2,17,""
"560","Wheat",4321,21,"4321-W006","L011","W006",19,"W001_W010","L011-W006",2,"Treatment",21,40,29,1,1,"IDON37-033","Clavet2025","8-May-25",58,75,107,1,2035,5555,79.2,48.8,17.2,""
"561","Wheat",4471,10,"4471-W006","L091","W006",20,"W001_W010","L091-W006",2,"Treatment",10,45,26,6,5,"IDON37-033","Clavet2025","8-May-25",55,65,105,1,1841,5026,79,47.6,17.2,""
"562","Wheat",2190,30,"2190-W007","L061","W007",1,"W001_W010","L061-W007",2,"Treatment",30,42,30,3,5,"Icakassem1","Hunter2025","16-May-25",56,73,101,1,1997,5451,71.8,40.4,14.6,""
"563","Wheat",1612,12,"1612-W007","L011","W007",2,"W001_W010","L011-W007",1,"Treatment",12,23,15,3,2,"Icakassem1","Hunter2025","16-May-25",55,72,100,1,2295,6265,67.3,41.7,14.7,""
"564","Wheat",1728,8,"1728-W007","L091","W007",3,"W001_W010","L091-W007",1,"Treatment",8,27,14,7,3,"Icakassem1","Hunter2025","16-May-25",54,62,101,1,1455,4983,70.6,42.6,14.7,""
"565","Wheat",2831,11,"2831-W007","L011","W007",4,"W001_W010","L011-W007",2,"Treatment",11,65,39,7,1,"Icakassem1","Hunter2025","16-May-25",55,67,100,1,1694,4625,71.5,43.4,14.9,""
"566","Wheat",1928,28,"1928-W007","L061","W007",5,"W001_W010","L061-W007",1,"Treatment",28,33,24,4,3,"Icakassem1","Hunter2025","16-May-25",55,71,101,1,2020,5515,70.2,40.9,15,""
"567","Wheat",3481,20,"3481-W007","L031","W007",1,"W001_W010","L031-W007",1,"Treatment",20,11,10,1,5,"Icakassem1","Clavet2025","8-May-25",57,59,104,1,1747,4769,77.4,47.1,15.1,""
"568","Wheat",1480,1,"1480-W007","L021","W007",6,"W001_W010","L021-W007",1,"Treatment",1,17,7,7,1,"Icakassem1","Hunter2025","16-May-25",54,63,101,1,1795,4900,70.5,43.8,15.3,""
"569","Wheat",3856,5,"3856-W007","L041","W007",2,"W001_W010","L041-W007",1,"Treatment",5,24,13,4,5,"Icakassem1","Clavet2025","8-May-25",56,65,106,1,2065,5637,76,46.3,15.3,""
"570","Wheat",4248,28,"4248-W007","L081","W007",3,"W001_W010","L081-W007",1,"Treatment",28,37,24,8,3,"Icakassem1","Clavet2025","8-May-25",58,66,104,1,2046,5585,77.7,48.1,15.3,""
"571","Wheat",2765,5,"2765-W007","L051","W007",7,"W001_W010","L051-W007",2,"Treatment",5,63,37,5,5,"Icakassem1","Hunter2025","16-May-25",55,74,100,1,1901,5191,70.8,40.1,15.4,""
"572","Wheat",3859,2,"3859-W007","L091","W007",4,"W001_W010","L091-W007",1,"Treatment",2,24,13,4,2,"Icakassem1","Clavet2025","8-May-25",56,60,105,1,1993,5441,76.2,45.6,15.4,""
"573","Wheat",4604,4,"4604-W007","L031","W007",5,"W001_W010","L031-W007",2,"Treatment",4,50,31,2,4,"Icakassem1","Clavet2025","8-May-25",57,65,105,1,2258,6163,76.2,45,15.4,""
"574","Wheat",5306,15,"5306-W007","L081","W007",6,"W001_W010","L081-W007",2,"Treatment",15,74,45,7,5,"Icakassem1","Clavet2025","8-May-25",56,69,105,1,1802,4919,77.9,49,15.4,""
"575","Wheat",5380,1,"5380-W007","L071","W007",7,"W001_W010","L071-W007",2,"Treatment",1,76,43,9,1,"Icakassem1","Clavet2025","8-May-25",56,69,106,4,2439,6659,75.5,42.5,15.4,""
"576","Wheat",2104,5,"2104-W007","L001","W007",8,"W001_W010","L001-W007",2,"Treatment",4,40,25,1,4,"Icakassem1","Hunter2025","16-May-25",53,66,101,1,1565,4272,70.3,40.8,15.5,""
"577","Wheat",2546,26,"2546-W007","L041","W007",9,"W001_W010","L041-W007",2,"Treatment",26,54,36,6,1,"Icakassem1","Hunter2025","16-May-25",56,75,101,1,2155,5883,69.3,38.6,15.5,""
"578","Wheat",2597,17,"2597-W007","L031","W007",10,"W001_W010","L031-W007",2,"Treatment",17,56,34,8,2,"Icakassem1","Hunter2025","16-May-25",53,64,100,1,1538,4198,71.5,43.6,15.5,""
"579","Wheat",3476,25,"3476-W007","L001","W007",8,"W001_W010","L001-W007",1,"Treatment",25,11,11,1,5,"Icakassem1","Clavet2025","8-May-25",57,65,104,1,2095,5721,77.7,48.6,15.5,""
"580","Wheat",3535,26,"3535-W007","L051","W007",9,"W001_W010","L051-W007",1,"Treatment",26,13,12,3,1,"Icakassem1","Clavet2025","8-May-25",56,67,106,1,1930,5269,77.7,48.8,15.5,""
"581","Wheat",5188,13,"5188-W007","L041","W007",10,"W001_W010","L041-W007",2,"Treatment",13,70,45,3,3,"Icakassem1","Clavet2025","8-May-25",58,68,105,1,2173,5932,77.3,46.6,15.5,""
"582","Wheat",1156,25,"1156-W007","L051","W007",11,"W001_W010","L051-W007",1,"Treatment",25,7,5,6,5,"Icakassem1","Hunter2025","16-May-25",54,64,102,1,1854,5061,70,44.4,15.6,""
"583","Wheat",1470,11,"1470-W007","L071","W007",12,"W001_W010","L071-W007",1,"Treatment",11,17,9,7,1,"Icakassem1","Hunter2025","16-May-25",55,76,100,1,1990,5433,68.2,42.4,15.6,""
"584","Wheat",2601,21,"2601-W007","L021","W007",13,"W001_W010","L021-W007",2,"Treatment",21,56,35,8,1,"Icakassem1","Hunter2025","16-May-25",55,69,100,1,1727,4716,70.4,41.1,15.6,""
"585","Wheat",4307,8,"4307-W007","L001","W007",11,"W001_W010","L001-W007",2,"Treatment",8,40,26,1,3,"Icakassem1","Clavet2025","8-May-25",57,65,106,1,1870,5105,77.2,48.7,15.6,""
"586","Wheat",4698,23,"4698-W007","L091","W007",12,"W001_W010","L091-W007",2,"Treatment",23,53,35,5,3,"Icakassem1","Clavet2025","8-May-25",58,65,106,1,1921,5244,77.4,46.6,15.6,""
"587","Wheat",2388,13,"2388-W007","L081","W007",14,"W001_W010","L081-W007",2,"Treatment",13,49,33,1,3,"Icakassem1","Hunter2025","16-May-25",53,64,101,1,1523,4158,71.7,41.2,15.7,""
"588","Wheat",2473,13,"2473-W007","L091","W007",15,"W001_W010","L091-W007",2,"Treatment",13,52,33,4,3,"Icakassem1","Hunter2025","16-May-25",54,67,101,1,1354,3695,71.4,42.4,15.7,""
"589","Wheat",3304,17,"3304-W007","L061","W007",13,"W001_W010","L061-W007",1,"Treatment",17,5,4,4,2,"Icakassem1","Clavet2025","8-May-25",57,68,104,1,1793,4895,76.9,50,15.7,""
"590","Wheat",3817,17,"3817-W007","L071","W007",14,"W001_W010","L071-W007",1,"Treatment",17,23,16,3,2,"Icakassem1","Clavet2025","8-May-25",58,65,104,1,1874,5115,76.9,50.1,15.7,""
"591","Wheat",1711,10,"1711-W007","L081","W007",16,"W001_W010","L081-W007",1,"Treatment",10,26,14,6,5,"Icakassem1","Hunter2025","16-May-25",55,75,100,1,2019,6913,68.7,40.9,15.8,""
"592","Wheat",2770,10,"2770-W007","L071","W007",17,"W001_W010","L071-W007",2,"Treatment",10,63,38,5,5,"Icakassem1","Hunter2025","16-May-25",55,78,101,1,1665,4545,70.8,40.6,15.8,""
"593","Wheat",3845,16,"3845-W007","L011","W007",15,"W001_W010","L011-W007",1,"Treatment",16,24,16,4,1,"Icakassem1","Clavet2025","8-May-25",57,65,104,1,1796,4904,77.4,50,15.8,""
"594","Wheat",1002,2,"1002-W007","L031","W007",18,"W001_W010","L031-W007",1,"Treatment",2,2,1,1,2,"Icakassem1","Hunter2025","16-May-25",53,61,101,1,1496,4083,72.5,44.4,15.9,""
"595","Wheat",4390,30,"4390-W007","L021","W007",16,"W001_W010","L021-W007",2,"Treatment",30,42,30,3,5,"Icakassem1","Clavet2025","8-May-25",59,65,104,1,2085,5691,77.5,48.3,15.9,""
"596","Wheat",4814,27,"4814-W007","L061","W007",17,"W001_W010","L061-W007",2,"Treatment",27,57,36,9,2,"Icakassem1","Clavet2025","8-May-25",57,62,106,1,1651,4507,76,47.7,15.9,""
"597","Wheat",5331,11,"5331-W007","L011","W007",18,"W001_W010","L011-W007",2,"Treatment",11,75,45,8,1,"Icakassem1","Clavet2025","8-May-25",59,60,104,1,1365,3727,77,46.1,16,""
"598","Wheat",1825,16,"1825-W007","L001","W007",19,"W001_W010","L001-W007",1,"Treatment",16,30,22,1,1,"Icakassem1","Hunter2025","16-May-25",52,67,100,1,1380,3767,71.2,44.2,16.1,""
"599","Wheat",4267,14,"4267-W007","L021","W007",19,"W001_W010","L021-W007",1,"Treatment",14,38,21,9,4,"Icakassem1","Clavet2025","8-May-25",57,64,104,1,1423,3884,76.6,49.8,16.4,""
"600","Wheat",4737,17,"4737-W007","L051","W007",20,"W001_W010","L051-W007",2,"Treatment",17,54,34,6,2,"Icakassem1","Clavet2025","8-May-25",58,66,104,1,2015,5500,77.2,49.2,16.4,""
"601","Wheat",1704,17,"1704-W007","L041","W007",20,"W001_W010","L041-W007",1,"Treatment",17,26,16,6,2,"Icakassem1","Hunter2025","16-May-25",55,70,102,1,1722,5896,70.1,43.2,16.7,""
"602","Wheat",2494,27,"2494-W008","L031","W008",1,"W001_W010","L031-W008",2,"Treatment",27,53,36,5,2,"Hyperno","Hunter2025","16-May-25",56,75,101,1,2259,6166,74.6,43,14.4,""
"603","Wheat",2581,1,"2581-W008","L061","W008",2,"W001_W010","L061-W008",2,"Treatment",1,56,31,8,1,"Hyperno","Hunter2025","16-May-25",54,65,101,3,1799,4912,75.2,43,14.5,""
"604","Wheat",3134,14,"3134-W008","L081","W008",3,"W001_W010","L081-W008",2,"Treatment",14,75,45,8,4,"Hyperno","Hunter2025","16-May-25",56,75,101,3,2117,5780,75.9,42.4,14.5,""
"605","Wheat",2772,12,"2772-W008","L051","W008",4,"W001_W010","L051-W008",2,"Treatment",12,63,39,5,2,"Hyperno","Hunter2025","16-May-25",57,72,102,1,1953,5332,75.1,43.3,14.6,""
"606","Wheat",2724,24,"2724-W008","L091","W008",5,"W001_W010","L091-W008",2,"Treatment",24,61,41,3,4,"Hyperno","Hunter2025","16-May-25",55,67,101,1,2072,5658,74.1,42.2,15,""
"607","Wheat",1490,10,"1490-W008","L051","W008",6,"W001_W010","L051-W008",1,"Treatment",10,18,8,8,5,"Hyperno","Hunter2025","16-May-25",55,74,101,1,2386,6513,73.9,44,15.4,""
"608","Wheat",2163,3,"2163-W008","L011","W008",7,"W001_W010","L011-W008",2,"Treatment",3,42,25,3,3,"Hyperno","Hunter2025","16-May-25",54,68,101,4,1513,4131,75.5,43.1,15.4,""
"609","Wheat",2045,25,"2045-W008","L001","W008",8,"W001_W010","L001-W008",1,"Treatment",25,37,23,8,5,"Hyperno","Hunter2025","16-May-25",54,66,101,1,1665,4545,74.4,42.3,15.5,""
"610","Wheat",5123,18,"5123-W008","L061","W008",1,"W001_W010","L061-W008",2,"Treatment",18,68,46,1,3,"Hyperno","Clavet2025","8-May-25",58,66,106,3,1935,5284,79.4,44.2,15.5,""
"611","Wheat",1283,18,"1283-W008","L081","W008",9,"W001_W010","L081-W008",1,"Treatment",18,11,10,1,3,"Hyperno","Hunter2025","16-May-25",55,79,102,1,2239,6113,74.6,44.9,15.6,""
"612","Wheat",2239,19,"2239-W008","L001","W008",10,"W001_W010","L001-W008",2,"Treatment",19,44,28,5,4,"Hyperno","Hunter2025","16-May-25",53,66,101,3,1552,4237,74.3,44.2,15.6,""
"613","Wheat",2637,4,"2637-W008","L071","W008",11,"W001_W010","L071-W008",2,"Treatment",4,57,31,9,4,"Hyperno","Hunter2025","16-May-25",55,70,102,3,1800,4914,73.9,42,15.6,""
"614","Wheat",4332,29,"4332-W008","L051","W008",2,"W001_W010","L051-W008",2,"Treatment",29,41,30,2,4,"Hyperno","Clavet2025","8-May-25",59,70,105,4,2174,5936,79.2,44.7,15.6,""
"615","Wheat",1389,29,"1389-W008","L091","W008",12,"W001_W010","L091-W008",1,"Treatment",29,14,12,4,4,"Hyperno","Hunter2025","16-May-25",54,67,101,1,1744,4762,74.8,43.3,15.7,""
"616","Wheat",2046,26,"2046-W008","L041","W008",13,"W001_W010","L041-W008",1,"Treatment",26,37,24,8,1,"Hyperno","Hunter2025","16-May-25",54,62,100,1,1785,4873,74.9,42.1,15.7,""
"617","Wheat",5289,29,"5289-W008","L021","W008",3,"W001_W010","L021-W008",2,"Treatment",29,73,48,6,4,"Hyperno","Clavet2025","8-May-25",59,72,106,1,2289,6249,79.4,43.3,15.7,""
"618","Wheat",1399,22,"1399-W008","L071","W008",14,"W001_W010","L071-W008",1,"Treatment",22,15,11,5,2,"Hyperno","Hunter2025","16-May-25",54,69,101,1,1996,5449,74.3,45.3,15.8,""
"619","Wheat",2912,29,"2912-W008","L021","W008",15,"W001_W010","L021-W008",2,"Treatment",29,68,48,1,4,"Hyperno","Hunter2025","16-May-25",55,70,101,1,1775,4845,73.8,41.7,15.8,""
"620","Wheat",1549,9,"1549-W008","L011","W008",16,"W001_W010","L011-W008",1,"Treatment",9,21,14,1,4,"Hyperno","Hunter2025","16-May-25",54,63,101,1,1933,5276,74.4,44.2,15.9,""
"621","Wheat",1809,29,"1809-W008","L061","W008",17,"W001_W010","L061-W008",1,"Treatment",29,29,18,9,4,"Hyperno","Hunter2025","16-May-25",55,75,102,1,2025,5528,72.4,41.2,15.9,""
"622","Wheat",3257,4,"3257-W008","L051","W008",4,"W001_W010","L051-W008",1,"Treatment",4,3,1,2,4,"Hyperno","Clavet2025","8-May-25",59,52,105,4,1638,4471,77.9,44.5,15.9,""
"623","Wheat",3465,25,"3465-W008","L031","W008",5,"W001_W010","L031-W008",1,"Treatment",25,10,5,9,5,"Hyperno","Clavet2025","8-May-25",57,68,105,4,2071,5653,79.7,46.4,16,""
"624","Wheat",3647,27,"3647-W008","L091","W008",6,"W001_W010","L091-W008",1,"Treatment",27,16,12,6,2,"Hyperno","Clavet2025","8-May-25",59,79,106,4,2380,6499,79.6,47,16,""
"625","Wheat",2287,7,"2287-W008","L041","W008",18,"W001_W010","L041-W008",2,"Treatment",7,46,26,7,2,"Hyperno","Hunter2025","16-May-25",53,62,100,3,1308,3571,74.4,41,16.1,""
"626","Wheat",3303,18,"3303-W008","L041","W008",7,"W001_W010","L041-W008",1,"Treatment",18,5,4,4,3,"Hyperno","Clavet2025","8-May-25",57,62,104,4,1796,4904,79,44,16.1,""
"627","Wheat",4525,16,"4525-W008","L071","W008",8,"W001_W010","L071-W008",2,"Treatment",16,47,28,8,1,"Hyperno","Clavet2025","8-May-25",55,61,105,5,1817,4961,78.4,46.1,16.1,""
"628","Wheat",5191,10,"5191-W008","L091","W008",9,"W001_W010","L091-W008",2,"Treatment",10,70,44,3,5,"Hyperno","Clavet2025","8-May-25",57,65,104,4,2104,5743,78.6,45.5,16.1,""
"629","Wheat",4070,30,"4070-W008","L011","W008",10,"W001_W010","L011-W008",1,"Treatment",30,31,24,2,5,"Hyperno","Clavet2025","8-May-25",56,58,105,4,1781,4861,79.1,46.5,16.2,""
"630","Wheat",3588,28,"3588-W008","L081","W008",11,"W001_W010","L081-W008",1,"Treatment",28,14,12,4,3,"Hyperno","Clavet2025","8-May-25",57,68,105,4,2314,6317,79.9,46,16.3,""
"631","Wheat",4328,28,"4328-W008","L001","W008",12,"W001_W010","L001-W008",2,"Treatment",28,40,30,1,3,"Hyperno","Clavet2025","8-May-25",57,68,104,3,2018,5508,79.4,43.8,16.4,""
"632","Wheat",4455,26,"4455-W008","L011","W008",13,"W001_W010","L011-W008",2,"Treatment",26,45,30,6,1,"Hyperno","Clavet2025","8-May-25",57,65,106,3,1880,5132,78.5,45.4,16.4,""
"633","Wheat",1776,5,"1776-W008","L031","W008",19,"W001_W010","L031-W008",1,"Treatment",5,28,13,8,5,"Hyperno","Hunter2025","16-May-25",54,60,101,1,1574,5392,73.8,43.5,16.5,""
"634","Wheat",1718,3,"1718-W008","L021","W008",20,"W001_W010","L021-W008",1,"Treatment",3,26,13,6,3,"Hyperno","Hunter2025","16-May-25",54,64,101,1,1250,4279,75,43.2,16.6,""
"635","Wheat",3999,19,"3999-W008","L021","W008",14,"W001_W010","L021-W008",1,"Treatment",19,29,16,9,4,"Hyperno","Clavet2025","8-May-25",57,61,105,4,1635,4464,78.5,46.9,16.6,""
"636","Wheat",4808,28,"4808-W008","L041","W008",15,"W001_W010","L041-W008",2,"Treatment",28,56,36,8,3,"Hyperno","Clavet2025","8-May-25",56,70,104,4,1746,4767,78.6,44.4,16.6,""
"637","Wheat",5344,24,"5344-W008","L081","W008",16,"W001_W010","L081-W008",2,"Treatment",24,75,47,8,4,"Hyperno","Clavet2025","8-May-25",58,64,105,3,2123,5796,78.4,45.5,16.6,""
"638","Wheat",3245,16,"3245-W008","L061","W008",17,"W001_W010","L061-W008",1,"Treatment",16,3,4,2,1,"Hyperno","Clavet2025","8-May-25",55,68,105,4,1916,5230,78.7,47.6,16.7,""
"639","Wheat",4275,6,"4275-W008","L001","W008",18,"W001_W010","L001-W008",1,"Treatment",6,38,20,9,1,"Hyperno","Clavet2025","8-May-25",57,67,105,3,1996,5449,78.2,46.7,16.7,""
